rating,easy,medium,hard,acceptance,weekly
2280.0,126.0,84.0,87.0,70.0,0.0
2279.0,153.0,143.0,86.0,55.0,1.0
2279.0,372.0,154.0,8.0,75.0,0.0
2279.0,67.0,63.0,40.0,50.0,0.0
2279.0,17.0,9.0,7.0,45.0,0.0
2279.0,92.0,142.0,56.0,55.0,0.0
2279.0,116.0,90.0,63.0,45.0,0.0
2279.0,106.0,65.0,25.0,50.0,0.0
2278.0,71.0,101.0,60.0,5.0,0.0
2278.0,26.0,20.0,6.0,60.0,0.0
2278.0,27.0,19.0,8.0,60.0,0.0
2278.0,118.0,114.0,216.0,50.0,0.0
2278.0,10.0,9.0,6.0,30.0,0.0
2277.0,218.0,158.0,87.0,45.0,20.0
2277.0,22.0,22.0,15.0,0.0,0.0
2277.0,95.0,103.0,57.0,30.0,0.0
2276.0,166.0,121.0,58.0,55.0,4.0
2276.0,29.0,29.0,23.0,75.0,0.0
2276.0,158.0,150.0,45.0,20.0,0.0
2276.0,71.0,81.0,252.0,40.0,0.0
2276.0,139.0,212.0,126.0,70.0,7.0
2276.0,69.0,40.0,23.0,65.0,0.0
2276.0,64.0,84.0,271.0,65.0,0.0
2275.0,18.0,9.0,5.0,80.0,0.0
2275.0,72.0,121.0,28.0,65.0,0.0
2275.0,107.0,147.0,90.0,20.0,0.0
2275.0,122.0,193.0,163.0,50.0,1.0
2274.0,222.0,193.0,102.0,45.0,0.0
2274.0,192.0,95.0,21.0,55.0,0.0
2274.0,63.0,112.0,104.0,50.0,0.0
2274.0,33.0,53.0,119.0,65.0,0.0
2274.0,444.0,166.0,25.0,75.0,0.0
2274.0,20.0,30.0,162.0,20.0,2.0
2274.0,235.0,122.0,36.0,75.0,0.0
2274.0,69.0,75.0,72.0,80.0,0.0
2273.0,28.0,25.0,226.0,25.0,6.0
2273.0,193.0,100.0,71.0,60.0,0.0
2273.0,34.0,37.0,138.0,65.0,2.0
2273.0,30.0,41.0,180.0,25.0,1.0
2272.0,112.0,129.0,167.0,75.0,24.0
2272.0,54.0,55.0,34.0,0.0,1.0
2272.0,77.0,86.0,56.0,40.0,1.0
2272.0,13.0,9.0,8.0,75.0,0.0
2272.0,176.0,106.0,116.0,55.0,0.0
2272.0,110.0,123.0,79.0,30.0,0.0
2271.0,193.0,149.0,171.0,60.0,34.0
2271.0,62.0,62.0,74.0,55.0,0.0
2271.0,62.0,43.0,166.0,35.0,2.0
2271.0,147.0,108.0,51.0,60.0,0.0
2271.0,10.0,36.0,89.0,65.0,0.0
2271.0,114.0,133.0,203.0,35.0,11.0
2270.0,240.0,214.0,87.0,85.0,5.0
2270.0,14.0,37.0,142.0,45.0,8.0
2270.0,376.0,197.0,33.0,95.0,2.0
2270.0,186.0,101.0,30.0,40.0,0.0
2270.0,238.0,155.0,148.0,55.0,0.0
2270.0,108.0,107.0,43.0,25.0,0.0
2270.0,95.0,91.0,89.0,45.0,16.0
2270.0,41.0,55.0,149.0,25.0,0.0
2269.0,78.0,70.0,309.0,60.0,0.0
2269.0,62.0,82.0,43.0,30.0,0.0
2269.0,105.0,119.0,264.0,55.0,5.0
2268.0,153.0,131.0,45.0,25.0,0.0
2268.0,140.0,121.0,155.0,65.0,0.0
2268.0,167.0,88.0,48.0,75.0,0.0
2268.0,186.0,180.0,82.0,60.0,0.0
2268.0,156.0,160.0,92.0,65.0,0.0
2267.0,227.0,143.0,78.0,30.0,1.0
2267.0,42.0,52.0,40.0,60.0,0.0
2267.0,106.0,234.0,138.0,70.0,0.0
2267.0,206.0,140.0,14.0,40.0,0.0
2267.0,130.0,155.0,57.0,75.0,0.0
2267.0,15.0,10.0,2.0,60.0,0.0
2267.0,185.0,165.0,91.0,85.0,27.0
2267.0,51.0,78.0,139.0,60.0,0.0
2267.0,50.0,86.0,39.0,40.0,0.0
2267.0,45.0,48.0,53.0,60.0,16.0
2267.0,175.0,153.0,91.0,35.0,5.0
2266.0,58.0,52.0,92.0,40.0,0.0
2266.0,43.0,28.0,18.0,70.0,0.0
2266.0,119.0,111.0,97.0,75.0,0.0
2266.0,29.0,37.0,256.0,55.0,0.0
2266.0,118.0,61.0,17.0,60.0,0.0
2266.0,144.0,103.0,103.0,10.0,0.0
2266.0,186.0,156.0,97.0,40.0,0.0
2266.0,120.0,167.0,121.0,65.0,6.0
2265.0,23.0,93.0,146.0,40.0,0.0
2265.0,85.0,54.0,99.0,45.0,0.0
2265.0,80.0,68.0,28.0,15.0,0.0
2265.0,156.0,125.0,70.0,45.0,0.0
2265.0,40.0,28.0,207.0,40.0,0.0
2265.0,235.0,127.0,142.0,25.0,3.0
2265.0,82.0,357.0,59.0,50.0,0.0
2265.0,59.0,51.0,38.0,50.0,0.0
2265.0,65.0,103.0,49.0,30.0,0.0
2265.0,186.0,189.0,49.0,50.0,0.0
2264.0,75.0,102.0,84.0,60.0,0.0
2264.0,71.0,49.0,54.0,55.0,0.0
2264.0,0.0,0.0,208.0,30.0,8.0
2264.0,77.0,68.0,28.0,25.0,26.0
2264.0,61.0,53.0,88.0,55.0,0.0
2264.0,87.0,60.0,125.0,70.0,0.0
2264.0,39.0,39.0,165.0,40.0,4.0
2264.0,65.0,110.0,219.0,55.0,15.0
2264.0,198.0,136.0,93.0,50.0,1.0
2264.0,43.0,108.0,251.0,80.0,15.0
2263.0,201.0,178.0,174.0,95.0,0.0
2263.0,105.0,138.0,144.0,55.0,0.0
2263.0,18.0,224.0,227.0,85.0,23.0
2263.0,85.0,133.0,74.0,50.0,0.0
2263.0,450.0,87.0,14.0,90.0,0.0
2263.0,77.0,117.0,95.0,70.0,11.0
2263.0,142.0,118.0,129.0,55.0,0.0
2263.0,114.0,112.0,243.0,45.0,0.0
2263.0,165.0,146.0,110.0,60.0,17.0
2263.0,82.0,114.0,231.0,50.0,11.0
2263.0,86.0,91.0,171.0,60.0,1.0
2263.0,112.0,94.0,211.0,45.0,0.0
2262.0,152.0,99.0,58.0,60.0,0.0
2262.0,91.0,94.0,161.0,20.0,6.0
2262.0,20.0,21.0,6.0,30.0,0.0
2262.0,192.0,175.0,73.0,70.0,0.0
2262.0,32.0,16.0,5.0,85.0,0.0
2262.0,133.0,137.0,80.0,65.0,0.0
2262.0,110.0,98.0,121.0,30.0,7.0
2262.0,51.0,80.0,210.0,30.0,17.0
2261.0,93.0,108.0,31.0,55.0,0.0
2261.0,52.0,60.0,137.0,45.0,0.0
2261.0,54.0,102.0,170.0,15.0,4.0
2261.0,136.0,119.0,131.0,70.0,0.0
2261.0,190.0,216.0,47.0,50.0,1.0
2260.0,123.0,150.0,130.0,45.0,0.0
2260.0,126.0,122.0,54.0,30.0,0.0
2260.0,66.0,84.0,146.0,60.0,0.0
2260.0,112.0,84.0,152.0,60.0,0.0
2260.0,94.0,84.0,51.0,75.0,2.0
2260.0,126.0,64.0,13.0,5.0,0.0
2259.0,94.0,66.0,25.0,40.0,0.0
2259.0,162.0,152.0,209.0,65.0,11.0
2259.0,32.0,38.0,71.0,70.0,0.0
2259.0,98.0,112.0,102.0,30.0,0.0
2259.0,212.0,147.0,124.0,50.0,4.0
2259.0,279.0,181.0,89.0,80.0,40.0
2258.0,123.0,48.0,25.0,35.0,0.0
2258.0,99.0,69.0,25.0,45.0,6.0
2258.0,108.0,93.0,135.0,15.0,0.0
2258.0,135.0,126.0,6.0,45.0,50.0
2258.0,22.0,143.0,171.0,55.0,0.0
2258.0,199.0,148.0,116.0,55.0,10.0
2257.0,134.0,135.0,91.0,70.0,0.0
2257.0,163.0,129.0,73.0,30.0,0.0
2257.0,31.0,55.0,12.0,45.0,0.0
2257.0,67.0,59.0,130.0,10.0,0.0
2256.0,62.0,54.0,181.0,45.0,0.0
2256.0,78.0,76.0,33.0,10.0,4.0
2256.0,148.0,175.0,66.0,45.0,0.0
2256.0,100.0,207.0,82.0,50.0,9.0
2256.0,191.0,129.0,63.0,75.0,0.0
2256.0,46.0,24.0,14.0,80.0,0.0
2256.0,34.0,31.0,121.0,55.0,0.0
2256.0,46.0,67.0,148.0,65.0,0.0
2256.0,106.0,103.0,125.0,45.0,0.0
2256.0,46.0,41.0,22.0,55.0,1.0
2256.0,56.0,135.0,88.0,55.0,0.0
2255.0,48.0,38.0,14.0,70.0,0.0
2255.0,47.0,67.0,182.0,45.0,1.0
2255.0,52.0,242.0,68.0,60.0,0.0
2255.0,236.0,159.0,178.0,75.0,0.0
2255.0,37.0,29.0,21.0,50.0,0.0
2254.0,203.0,129.0,130.0,15.0,0.0
2254.0,181.0,128.0,52.0,40.0,7.0
2254.0,242.0,159.0,100.0,30.0,0.0
2254.0,127.0,89.0,51.0,50.0,0.0
2254.0,326.0,153.0,74.0,50.0,4.0
2254.0,27.0,17.0,7.0,50.0,0.0
2254.0,33.0,50.0,27.0,55.0,0.0
2254.0,12.0,17.0,11.0,60.0,0.0
2253.0,138.0,138.0,161.0,50.0,0.0
2253.0,108.0,107.0,70.0,40.0,0.0
2253.0,123.0,101.0,67.0,25.0,8.0
2253.0,42.0,37.0,22.0,40.0,0.0
2253.0,264.0,179.0,201.0,80.0,0.0
2253.0,178.0,133.0,110.0,50.0,0.0
2253.0,232.0,94.0,15.0,75.0,0.0
2253.0,26.0,23.0,12.0,30.0,0.0
2253.0,54.0,50.0,17.0,60.0,0.0
2253.0,31.0,42.0,263.0,50.0,1.0
2252.0,93.0,76.0,196.0,65.0,5.0
2252.0,251.0,194.0,62.0,95.0,0.0
2252.0,30.0,36.0,22.0,20.0,0.0
2252.0,99.0,39.0,7.0,65.0,1.0
2252.0,111.0,49.0,18.0,25.0,0.0
2252.0,181.0,118.0,94.0,40.0,0.0
2252.0,41.0,29.0,70.0,50.0,2.0
2252.0,62.0,54.0,24.0,50.0,0.0
2251.0,126.0,98.0,53.0,50.0,0.0
2251.0,52.0,46.0,93.0,55.0,0.0
2251.0,83.0,53.0,43.0,70.0,0.0
2251.0,172.0,109.0,18.0,80.0,0.0
2251.0,57.0,55.0,136.0,20.0,3.0
2251.0,89.0,71.0,22.0,60.0,2.0
2251.0,91.0,51.0,24.0,65.0,0.0
2251.0,279.0,189.0,106.0,70.0,24.0
2251.0,171.0,113.0,63.0,15.0,0.0
2251.0,16.0,20.0,371.0,65.0,3.0
2250.0,99.0,84.0,104.0,45.0,2.0
2250.0,15.0,4.0,8.0,75.0,0.0
2250.0,32.0,29.0,40.0,15.0,1.0
2250.0,50.0,92.0,47.0,50.0,0.0
2250.0,84.0,124.0,271.0,65.0,1.0
2250.0,114.0,54.0,62.0,60.0,0.0
2250.0,230.0,99.0,17.0,75.0,0.0
2249.0,140.0,104.0,43.0,35.0,1.0
2249.0,253.0,184.0,76.0,45.0,8.0
2249.0,138.0,51.0,13.0,5.0,0.0
2249.0,20.0,11.0,14.0,70.0,0.0
2249.0,419.0,168.0,38.0,75.0,0.0
2249.0,134.0,72.0,21.0,50.0,0.0
2249.0,25.0,16.0,3.0,5.0,0.0
2249.0,61.0,29.0,5.0,80.0,0.0
2249.0,2.0,4.0,2.0,5.0,0.0
2249.0,236.0,178.0,90.0,90.0,0.0
2249.0,53.0,50.0,34.0,35.0,0.0
2249.0,22.0,10.0,2.0,40.0,0.0
2248.0,100.0,57.0,26.0,10.0,0.0
2248.0,17.0,14.0,11.0,40.0,0.0
2248.0,9.0,16.0,438.0,85.0,2.0
2248.0,179.0,93.0,24.0,35.0,0.0
2247.0,87.0,101.0,187.0,50.0,0.0
2247.0,161.0,116.0,40.0,45.0,4.0
2247.0,87.0,78.0,44.0,50.0,0.0
2247.0,131.0,217.0,180.0,75.0,0.0
2247.0,137.0,151.0,87.0,35.0,1.0
2247.0,33.0,24.0,6.0,35.0,0.0
2247.0,40.0,53.0,206.0,60.0,0.0
2247.0,196.0,203.0,44.0,20.0,0.0
2247.0,159.0,135.0,109.0,40.0,0.0
2246.0,241.0,121.0,21.0,35.0,0.0
2246.0,209.0,128.0,72.0,80.0,2.0
2246.0,37.0,23.0,3.0,65.0,0.0
2246.0,286.0,170.0,72.0,55.0,4.0
2246.0,141.0,123.0,54.0,40.0,0.0
2246.0,11.0,7.0,4.0,45.0,0.0
2246.0,62.0,66.0,55.0,0.0,1.0
2246.0,58.0,26.0,2.0,65.0,0.0
2245.0,207.0,121.0,87.0,40.0,9.0
2245.0,207.0,134.0,60.0,70.0,0.0
2245.0,80.0,64.0,26.0,45.0,4.0
2245.0,124.0,117.0,108.0,70.0,0.0
2245.0,142.0,97.0,103.0,40.0,0.0
2245.0,432.0,208.0,33.0,65.0,0.0
2245.0,190.0,125.0,78.0,70.0,2.0
2245.0,81.0,87.0,27.0,70.0,0.0
2245.0,109.0,93.0,128.0,45.0,0.0
2244.0,150.0,96.0,53.0,55.0,0.0
2244.0,108.0,92.0,186.0,25.0,0.0
2244.0,92.0,90.0,82.0,30.0,0.0
2244.0,260.0,143.0,31.0,25.0,6.0
2244.0,176.0,189.0,86.0,40.0,2.0
2244.0,145.0,163.0,104.0,25.0,0.0
2244.0,164.0,134.0,70.0,70.0,0.0
2243.0,193.0,147.0,80.0,80.0,0.0
2243.0,150.0,107.0,52.0,45.0,3.0
2243.0,82.0,125.0,171.0,55.0,0.0
2243.0,225.0,164.0,76.0,65.0,1.0
2243.0,43.0,48.0,84.0,35.0,0.0
2243.0,25.0,27.0,66.0,40.0,0.0
2243.0,196.0,139.0,45.0,30.0,7.0
2243.0,171.0,178.0,34.0,45.0,0.0
2242.0,10.0,6.0,6.0,35.0,0.0
2242.0,129.0,119.0,86.0,45.0,0.0
2242.0,153.0,66.0,69.0,40.0,0.0
2242.0,152.0,76.0,43.0,85.0,0.0
2242.0,218.0,155.0,22.0,60.0,0.0
2242.0,148.0,151.0,170.0,60.0,6.0
2242.0,32.0,23.0,179.0,30.0,0.0
2241.0,201.0,120.0,35.0,5.0,0.0
2241.0,25.0,20.0,11.0,50.0,0.0
2241.0,9.0,20.0,323.0,50.0,48.0
2241.0,146.0,99.0,61.0,50.0,5.0
2241.0,31.0,13.0,1.0,60.0,0.0
2241.0,29.0,26.0,13.0,25.0,5.0
2240.0,149.0,128.0,140.0,65.0,0.0
2240.0,76.0,60.0,79.0,30.0,11.0
2240.0,53.0,72.0,175.0,40.0,0.0
2240.0,99.0,148.0,124.0,0.0,3.0
2240.0,129.0,144.0,73.0,20.0,0.0
2240.0,109.0,100.0,143.0,35.0,0.0
2240.0,21.0,12.0,4.0,55.0,0.0
2240.0,181.0,143.0,54.0,40.0,0.0
2239.0,112.0,78.0,27.0,55.0,0.0
2239.0,68.0,40.0,36.0,50.0,0.0
2239.0,90.0,61.0,20.0,65.0,0.0
2239.0,17.0,72.0,32.0,55.0,1.0
2239.0,72.0,113.0,172.0,40.0,0.0
2239.0,208.0,154.0,107.0,65.0,6.0
2239.0,154.0,147.0,40.0,50.0,0.0
2239.0,125.0,103.0,147.0,50.0,21.0
2239.0,30.0,20.0,2.0,30.0,0.0
2239.0,70.0,93.0,46.0,65.0,2.0
2238.0,45.0,20.0,2.0,60.0,0.0
2238.0,116.0,76.0,16.0,75.0,5.0
2238.0,139.0,153.0,144.0,65.0,0.0
2238.0,80.0,86.0,121.0,60.0,24.0
2238.0,71.0,54.0,20.0,30.0,0.0
2238.0,80.0,72.0,14.0,65.0,0.0
2238.0,269.0,178.0,69.0,45.0,5.0
2238.0,225.0,79.0,65.0,65.0,7.0
2238.0,66.0,31.0,7.0,75.0,0.0
2238.0,186.0,149.0,87.0,65.0,0.0
2238.0,72.0,81.0,33.0,75.0,0.0
2238.0,130.0,60.0,49.0,80.0,0.0
2238.0,110.0,75.0,155.0,40.0,0.0
2238.0,340.0,161.0,35.0,50.0,0.0
2237.0,196.0,130.0,207.0,55.0,0.0
2237.0,127.0,100.0,120.0,15.0,1.0
2237.0,48.0,123.0,93.0,40.0,0.0
2237.0,295.0,143.0,65.0,85.0,5.0
2237.0,181.0,111.0,83.0,55.0,0.0
2237.0,52.0,97.0,95.0,50.0,0.0
2236.0,181.0,199.0,187.0,5.0,15.0
2236.0,118.0,121.0,109.0,35.0,5.0
2236.0,75.0,78.0,27.0,35.0,0.0
2236.0,46.0,38.0,13.0,70.0,0.0
2236.0,35.0,17.0,2.0,50.0,0.0
2236.0,13.0,22.0,7.0,20.0,0.0
2236.0,114.0,113.0,47.0,25.0,0.0
2236.0,75.0,79.0,124.0,65.0,7.0
